key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
6_hd,Sascy68,2019-06-12,5,Amazing,1,0,"Love the tiny container, the cone pieces are smaller and stay crunchy. The bigger container, no so much. The cone pieces are bigger and tend to be soft and mushy. The ice cream in the bigger container don't taste the same to me either. Still good but the tiny one is amazing. Wish they'd use the smaller cone pieces in the bigger containers, I'm having trouble finding the tiny cup. Really missing my new favorite tiny ice cream LOL",5.0,5.0,5.0,Simply Rewarding
6_hd,,2016-08-25,5,,0,0,"Ice cream is my all time favorite treat it's sweet, it's creamy, refreshing and comes in a variety of flavors from fruity to chocolaty ! It's the perfect treat to help beat the summer time heat ! I have never tried Haagen Dazs brand ice cream before so I was super excited when I got to sample it through Crowdtap for free ! They have all sorts of flavors but the one that caught my eye was caramel cone! Chocolate coated cone pieces with rich buttery caramel how could I resist ?! I loved every sweet moment it was the most delicious ice cream I've ever had it was creamy, sweet and the cone pieces gave it a nice crunch with just the right amount of chocolaty goodness ! I received a free sample as a member of the Häagen-Dazs crowd on Crowdtap. [This review was collected as part of a promotion.]",,,,
6_hd,Didi,2019-05-30,5,Best flavor yet,3,1,Perfect givea u the best of all worlds. Rite now I'm on a caramel kick . plus the Graham cracker cones . this u get those but u don't have to eat a whole cone so its perfect,5.0,5.0,5.0,
6_hd,MJBr,2020-07-11,5,Very Very tasty,0,0,"Okay, I'm a caramel lover and will try almost any ice cream that says caramel on the label. This one didn't disappoint.. Wonderful flavor, great texture, just the right amount of chocolate and cone pieces, thoroughly satisfying from the first spoon to the last. If I had to make a suggestion, it could do with a bit more caramel. It's there and it's noticeable, but as the primary flavor listed on the label it could be more pronounced. Anyone buying Caramel Cone ice cream would be happy to see plenty of caramel, it's why we bought it.",5.0,5.0,5.0,"High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
6_hd,maishanash,2018-06-03,5,Not an ice cream eater,3,1,"I don’t like ice cream, but I am here to tell you that this ice cream is so good!! I am hooked.",5.0,5.0,5.0,
6_hd,,2016-08-25,5,,0,0,"Haagen-Dazs Caramel Cone ice cream was pure perfection! I am by no means an ice cream snob but when I get to indulge in a good one I revel in the moment! The ice cream was rich tasting and smooth. The bits of caramel cone were perfection! There weren't so many that it took away from the ice cream but enough to keep me happy. Don't let the name fool you. No mushy cone bits here! This is not your kids caramel cone.
I would definitely purchase this product again. I was provided a sample to try from the manufacturer for free. [This review was collected as part of a promotion.]",,,,
6_hd,AtortAloha,2018-01-02,5,SOOOOO good!,3,2,This to me is one of the yummiest ice creams on the planet especially one you can buy in a grocery store! Such beautifully balanced flavors coming together in the most amazing way your taste buds will forever thank you. Awesome try it!!!,5.0,5.0,5.0,
6_hd,Ali432,2020-06-04,5,"Best ice cream I’ve ever had, hands down",1,0,"This ice cream is unbelievable. Everyone can agree that the best bite of an ice cream cone is the one at the end, where you get the sweet of the ice cream mixed with the melty chocolate and crispy cone in a delicious harmony of perfect flavor. Every bite is the perfect one in this ice cream!!",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Creamy Texture,Simply Rewarding"
6_hd,,2016-08-29,3,,0,0,"I was very excited to try the new Häagen-Dazs Caramel Cone flavor. It sounded delicious in theory- creamy, crunchy composition of smooth caramel ice cream, crunchy chocolaty-covered cone pieces and rich caramel swirls but it didnt really work in reality- at least for me. I did not enjoy this composition as much as I had expected. The crunchy cone pieces were not so crunchy and tasted soggy, the overall flavor of the ice cream was good but I dont think I would buy this flavor combo in the future.
#sponsored [This review was collected as part of a promotion.]",,,,
6_hd,yzelleee,2018-08-01,5,THE BEST!,1,0,This is hands down the best flavor made by Haagen Dazs! Each bite is packed with so much goodness. Love the caramel flavor and all of the bits included. Always sad when the spoon hits the bottom.,5.0,5.0,5.0,
6_hd,travelgirl413,2019-09-10,1,Got a bad one,1,1,"I had this ice cream at an actual Haagen Dazs in a mall and I remember it was the most delicious thing. The waffle cone was a perfect crunchy texture. Today I bought a small pint of it at a grocery store and it tasted so different. It was all lumped together and mushy :( so sad because it was so perfect when I had it before. I can’t even taste the waffle cone, just lumpy chocolate.",2.0,4.0,1.0,
6_hd,,2016-09-16,5,,0,0,"Häagen-Dazs Caramel Cone was the first flavor of Häagen-Dazs Ice Cream I tried and I never knew what I was missing out on until now! I love the cool, creamy and velvety smooth one-of-a-kind texture that Häagen-Dazs Ice Cream has to offer. Häagen-Dazs Carmel Cone is amazing with it's sweet indulgent caramel swirls and delectable chocolate covered waffle cone pieces, it is truly a heavenly experience. Häagen-Dazs Ice Cream is now my first choice for an indulgent sweet treat! [This review was collected as part of a promotion.]",,,,
6_hd,,2020-05-20,2,"Kind of OK, expexting more",1,1,"I am always a fan of Haagen Dazs ice cream, from the first time I tried it abroad before it became available in Greece.
However, this was my least favourite kind as there was an underwhelming caramel taste, I found it too sweet and i wish there were more cone pieces.
I'm still a lover of your ice cream, I just wanted to share my humble opinion.
Kind regards,
George",2.0,3.0,5.0,"Interesting Flavor,Creamy Texture"
6_hd,,2016-09-11,5,,0,0,This Haagen-Dazs Caramel Cone I got to review for free is simply amazing. We quite often don't buy Haagen-Dazs because it can be slightly expensive.,,,,
6_hd,,2016-08-31,5,,0,0,I am not the biggest fan of ice cream in general but when I get a craving for it I want it to be the best possible and a luxurious indulgence to make it worth it. The caramel cone variety from Haagen-dazs is great because it has a velvety texture and the perfect ice cream to toppings ratio which makes every spoonful perfect. It is not overly sweet but sweet enough for one scoop to be enough to satisfy my dessert craving. [This review was collected as part of a promotion.],,,,
6_hd,Jackie1202,2020-05-19,5,Oh my yumm,0,0,I decided to try this ice cream because Americone dream by Ben and Jerry is one of my favorite ice creams. I will never go back. I figured both brands are l little more expensive than other brands because of the price for a pint instead of a gallon but I was wrong. Haagen dazs is so much better. The ice cream is much more creamy and silky. The flavors are so on point and delicious. I have found a new favorite ice cream.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture,Simply Rewarding"
6_hd,Alyssarenaee,2019-05-17,5,Is there more stars?,0,4,"So let's start. I would get the drumsticks & I didn't care for the ice cream I had just loved getting to the cone. I mentioned to my bf that I wished there was a come ice cream, the next day he brought me this Caramel Cone & I fell in love! It's absolutely the greatest, the most amazing mouth watering gift ever! It's insanely good. The dollar general now sells them in minis and I get 2! Every time this is Heaven to me.",5.0,5.0,5.0,
6_hd,,2016-08-25,5,,0,0,The Häagen-Dazs Caramel Cone was absolutely delicious. The caramel ice cream was smooth and rich. I loved the chunks of real waffle cone and chocolate. The combination came together perfectly to remind me of eating a waffle cone. This was far above any other brand. I could tell premium ingredients were used and there is a high standard of quality. This is a definite must try and Häagen-Dazs is always my top pick. [This review was collected as part of a promotion.],,,,
6_hd,,2016-09-12,5,,0,0,"There is probably not a flavor of Haagen Dazs that is NOT good. This Caramel Cone flavor was spot on to the Starbucks drink of almost the same name. I have been eating Haagen Dazs since childhood, and the taste is consistent to this day. This flavor combines the taste of the cone and the ice cream into one, which is brilliant! Can you imagine if you put it INTO a waffle cone? Heaven!! [This review was collected as part of a promotion.]",,,,
6_hd,,2016-09-07,5,,0,0,"It was a very good flavor, it definitely had caramel flavor in it. the pieces of chocolate covered cone was Delicious as well, it didn't get soggy like i thought, it really did add to the flavor of the ice cream. I technically wanted the white chocolate raspberry flavor but couldn't find it so I went for this one instead because I love Caramel and I am glad I did. It was very good [This review was collected as part of a promotion.]",,,,
6_hd,,2016-09-16,4,,0,0,"This review is for the Haagen Dazs Caramel Cone. Delicious creamy ice cream, it was just a little too sweet for me I appreciated how there were a ton of the mix-in pieces and the caramel swirl was really gooey- they sure didn't skimp on that stuff! I'd still recommend this flavor for othes to try. I'd deff recommend the Haagen Dazs brand in general! [This review was collected as part of a promotion.]",,,,
6_hd,,2016-08-27,5,,0,0,The new flavor of Haagen Dazs is awesome! I'm glad they came out with this flavor because I love ice cream flavors with Caramel & crunch cone! As is all Haagen Dazs ice cream this was creamy & smooth! I loved the caramel flavor and the crunch cone bits! The only thing it was missing was some bacon! Yes seriously!!! Simple goodness here! [This review was collected as part of a promotion.],,,,
6_hd,,2016-08-25,4,,0,0,"I really enjoyed Häagen-Dazs Caramel Cone ice cream. The caramel ice cream was rich and creamy, and the chocolate coated cone pieces were delicious. My only complaint was that there were pieces of ""caramel"" throughout the container that had no real taste and had a mushy gritty texture that kind of threw off the experience. [This review was collected as part of a promotion.]",,,,
6_hd,,2016-08-30,5,,0,0,"The super-premium, slow to melt base is heavy even for Haagen-Dazs, but luckily the flavors balance everything back out. Unlike other high butterfat chocolate ice creams, the one from Haagen Dazs doesn’t have the same dry, rich finish and instead teeters more towards a milk chocolate that provides the proper smoothness. [This review was collected as part of a promotion.]",,,,
6_hd,,2016-08-25,5,,0,0,"Caramel Cone is, to date, my new favorite Haagen Dazs flavor of ice cream! I absolutely love the chunks of crispy ice cream cone scattered throughout the ice cream. I was also impressed that the cone pieces were actually still crunchy and not soggy from being in the ice cream. The caramel was an added bonus. Delicious! [This review was collected as part of a promotion.]",,,,
6_hd,,2016-08-25,4,,0,0,"I love the flavor of Caramel Cone! It has a great caramel flavor without being too powerful. I love the chocolatey cone pieces in it. I would definitely recommend this flavor! The only thing I wish was different was if it could contain less sugar or being lower in fat content. However, it still makes a great treat! [This review was collected as part of a promotion.]",,,,
6_hd,Berry Patch,2018-07-03,3,Not What I Remembered,1,6,"Is it just me or did they change this ice cream. I thought it was VANILLA ice cream with caramel swirls and sugar cone pieces. I don’t recall the ice cream being caramel nor do I recall there being chocolate pieces. Overall, it’s ok but I wouldn’t buy it again,",3.0,4.0,4.0,
6_hd,,2016-08-27,5,,0,0,O-M-G!!!! Caramel Cone is my new favorite!!,,,,
6_hd,,2016-08-25,5,,0,0,I loved this Haagen-Dazs Caramel Cone ice cream. It had a fabulous flavor and was much better than other brands of ice cream I have tried in the past. I would highly recommend this ice cream to everyone. I received a free sample in exchange for my honest and unbiased opinion. My opinion is 100% my own [This review was collected as part of a promotion.],,,,
6_hd,,2016-09-15,5,,0,0,"Haagen-Dazs Caramel Cone is delicious ! The flavor is vanilla, chocolately, crunchy and delicious ! I very much love drumstick ice cream made by Edy's and that's what this reminds me of except it's in a carton or tub instead of a cone. I very much enjoyed this ice cream and would love to have it again ! [This review was collected as part of a promotion.]",,,,
6_hd,Tyler10,2019-04-09,5,Best Ice Cream In The World!!,0,0,This is my favorite ice cream that I have ever had period. I’m telling you guys anyone who is reading this. Do not waste your time with any other flavor this is the best ice cream ever. With the caramel and the huge chunks of chocolate covered waffle cone pieces. Yummmmm! Trust me. Just trust me,5.0,5.0,5.0,
6_hd,,2016-08-25,5,,0,0,Omg I did not know how delicious this flavor would be. It has some nice big pieces of chocolate covered come pieces that added a nice crunch to the ice cream. It had just the right ingredients to complement each of the different flavors. I can't wait to pick up some more at the store. [This review was collected as part of a promotion.],,,,
6_hd,danyaelena,2020-07-14,5,OH EM GEE,0,0,"This ice cream is so delicious! Personally, I prefer an original caramel flavor vs. a salted caramel, so that is why I gave this a shot. It was very over priced at the local convenience store, but SO worth it!! Our new favorite flavor so far, possibly brand after looking at your site..",5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent,Simply Rewarding"
