key,author,date,stars,title,helpful_yes,helpful_no,text
10_talenti,Mauli33,2016-09-05,5,Classic Flavors,0.0,0.0,"The peanut butter swirls are the best part in my opinion, such a well balanced and smooth gelato. Can easily finish a pint in one sitting....no regrets. Ever. So delicious!"
10_talenti,CountrygirlCitygirl,2016-10-14,5,Best ever chocolate & peanut butter combo!,0.0,0.0,Love the ratio of peanut butter to chocolate. Cool and creamy. Salty and peanut buttery. OH MY GOSH! I could eat the whole pint in one sitting. AND I never do that!!!
10_talenti,JudyBB,2020-03-12,5,Fabulous flavor,0.0,0.0,"Love, Love, Love the Chocolate PB Cup. I am always so disappointed when the store is out of this flavor. Blend of chocolate and PB is just right. A taste bud treat!"
10_talenti,ShortneyOrlando,2018-06-26,3,Creamy but not stunning,0.0,0.0,I’ve tasted better chocolate flavors. I would prefer to have other brands with bolder flavors. I was underwhelmed. I got to try this product free for my review.
10_talenti,Sharpap,2016-10-18,5,Chocolate peanut butter cup,0.0,0.0,Love love love this flavor. Only flavor I will buy. been to 7 store in nj and pa and nobody carries this flavor anymore. Said company doesnt stock it.
10_talenti,Lewwie,2020-07-30,5,Favorite!,0.0,0.0,This is my fav choc peanut butter combo ever! The gelato itself is awesome and the peanut butter and chocolate cups make it the best!
10_talenti,Cim16,2020-06-23,5,Awesome Flavors.,0.0,0.0,This is my husband and my favorite. Chocolate with just the right touch of yummy peanut butter swirled throughout. #1 in our book!
10_talenti,Georgiapeach229,2017-06-09,3,Good if you like Reese's peanut butter cups,0.0,0.0,"My daughter really enjoyed this flavor, but didn't care for the mini peanut butter cups. She ate the ice cream and loved it!!!"
10_talenti,SSouthard,2020-09-03,5,The best pandemic cheer-me-up!,0.0,0.0,"Our family is totally hooked on this. Seriously please make a larger container!!
Feel free to send me coupons. YUM YUM YUM"
10_talenti,cdp22200,2016-08-14,5,Love it!!!,0.0,0.0,I absolutely loved this flavor! It has a smooth texture and the flavor is just amazing! I definitely will be buying more!
10_talenti,snhtlr,2019-07-15,5,BEST ICE CREAM EVER,0.0,0.0,"so delicious, leaves you craving more, unique taste, very peanut buttery and the cup leave a crunch, wonderful texture"
10_talenti,Ajohns18,2018-01-27,3,Peanut butter goodness,0.0,0.0,Loved the sweet chocolate flavor and peanut butter chunks. Wasnt feeling the lil cheap tasting peanut butter cups.
10_talenti,BearSpirit,2020-06-12,5,Delish!,0.0,0.0,I looove the rich chunks of peanut butter in this gelato. It’s a divine treat after a long crazy day at work.
10_talenti,CookieJ,2018-08-13,5,Love it,0.0,0.0,I love this flavor the only kind i really eat if i could have a lifetime supply that would make me so happy
10_talenti,Talentifiend,2017-05-09,5,"One of the best ice cream flavors, Ever!!!",0.0,0.0,"Perfect combination of chocolate gelato, peanut butter & mini peanut butter cups. Perfect balance, perfect!"
10_talenti,rlcannon3,2016-08-17,5,Do yourself a favor and buy a pint,0.0,0.0,"The freshest-tasting, richest commercially available chocolate peanut butter ice cream I have ever tried."
10_talenti,Jen68,2020-02-20,5,Best Ever,0.0,0.0,"This is hands down the Best Choc PB ice cream ! But now i can't find it anywhere anymore..
Thanks for sharing your thoughts on the Love Beauty & Planet Coconut water & mimosa flower Deodorant Stick. We're disappointed to hear that you had this experience. We'd like to gather additional information and assist you further. Please reach out to us directly at consumer.services@unilever.com. We are looking forward to your email."
10_talenti,Jen68,2020-02-20,5,Best Ever,0.0,0.0,"This is hands down the Best Choc PB ice cream ! But now i can't find it anywhere anymore..
Thanks for reaching out. We appreciate your feedback. We would love to hear more about your experience and invite you to contact us directly at consumer.services@unilever.com."
10_talenti,Pdana97,2019-11-18,5,Love it but needs more peanut butter,0.0,0.0,"My favorite, only suggestion would be more peanut butter , other than that perfect"
10_talenti,Rachel221,2020-05-03,5,Amazing !,0.0,0.0,"Amazing, the peanut butter is so rich and smooth. Just all around great !"
10_talenti,Ladidie,2018-02-11,5,Delicious!,0.0,0.0,This flavor is smooth and you taste all the chocolate and Peanut butter!
10_talenti,Alvamlor,2018-11-29,5,Seriously the best !!! My favorite.,0.0,0.0,I loved every flavor I’ve tasted as of yet but this one is my favorite.
10_talenti,Chels23,2016-08-01,5,Heaven!,0.0,0.0,So delicious! Chocolate so good with bits of carmel and chocolate
10_talenti,SarahFM,2020-04-24,5,Yummiest flavor!,0.0,0.0,Yummy and smooth. Very flavorful throughout. Amazing treat!
10_talenti,Tylerj719,2019-05-09,5,Please keep around,0.0,0.0,This is my absolute favorite flavor!! Please keep it around!
11_talenti,Kencoconut,2020-04-19,5,My very favorite desert,2.0,0.0,"This has to be my very favorite desert, and would eat it a lot more if I could buy it. I go to Publix, BI-Low, Walmart, they all carry Talenti and have many flavors and all with a lot of inventory. Bi-Low had some Coconut Almond, but would run out. I would ask the stock people if they have more. In the back room and they would sy they can't keep it in stock? I'd say if it sells out, double the order, because when I come in, they are out, but of plenty of other flavors. Other stores I go to and request they carry it and they say they will, I come in next time and they say they sold out. Why is this not telling the stores to order more if it sells out?"
11_talenti,Mistyblue59,2020-04-07,5,The absolute best flavor ever!,2.0,0.0,"I found this flavor in Florida and tried it as a special treat. I was amazed at the delicious flavor! Lovely combination of coconut, almond and chocolate, perfection! I generally do not like added flavors to basic desserts, as many are overly sweet, killing your taste buds with too much sugar. This is a perfect light balance of flavors with a tiny bit of crunch. I have searched every local grocery in Michigan for this flavor. It’s hard to find here. I have submitted requests to grocers to add this flavor. I finally found it at Target yesterday! They had 8 jars and yes, I bought them all! Love,love,love!"
11_talenti,Brrphoto,2017-09-25,5,Best find ever!,10.0,1.0,"Recently started shopping at a new grocery store that carries literally every flavor Talenti makes and I stumbled upon this Cocnut Almond Choc Chip. It might be my new favorite! It's light but so flavorful! When I'm feeling recklessly indulgent I scoop a little portion of this, the hazelnut chocolate chip, and the chocolate sorbet; they all complement each other nicely."
11_talenti,Xesevilla,2019-09-11,5,Toasted Coconut and Almonds in Avery bite!,2.0,0.0,Toasted Coconut and Almonds in every bite. Perfect!!
11_talenti,Shakim,2020-08-08,5,Simply Delicious,3.0,0.0,"I was introduced to Gelato when vacationing in Italy, I went to a shop that made Gelato right in front of you. Once I tasted this wonderful dessert I swore off ice cream. When I returned to the US I saw the Talenti product in my neighborhood supermarket. I quickly grabbed 3 containers and one of them was the Coconut & Almond I ‘be been hooked ever since. The coconut is creamy with hints of almonds, I felt as though I was in paradise. Simply the best of all the rest. Thank you for a quality product. Worth the price."
11_talenti,gina_martini,2018-05-20,5,Heavenly,8.0,0.0,If there is a heaven I’ll be eating this there while Jeff Goldblum (circa 2018) and Johnny Depp (circa 2004) massage my tired feet.
11_talenti,Shelly,2017-06-01,5,Perfection,10.0,1.0,I've tried many flavors but this one: Best thing ever. Period.
11_talenti,Tori,2017-09-25,5,So good,4.0,0.0,Good stuff. Smooth taste. Love it. Creme de la creme.
11_talenti,Queen Bee,2017-09-26,5,Love this one.,4.0,1.0,"Ok... So I'm new to this brand and I must say that I fell in love with this flavor. I haven't had ice cream in so long, but the shopkick app had me scan these at target. Just my luck, they were 2 for $7. I purchased them and have been hooked ever since. I was looking to purchase again, but this time in Walmart, but they didn't have this flavor. I will keep checking. True fan indeed!!!"
11_talenti,amberley,2017-09-25,5,THE BEST ICE CREAM I'VE EVER HAD,6.0,2.0,"I'm absolutely obsessed. This is the best thing I've ever consumed. I'm not paid by talenti or anything, I'm honestly just obsessed. I had no idea what I was missing out on until now. My life is changed for the better."
11_talenti,Tam Tam,2017-09-25,5,Heaven on Earth,4.0,1.0,"I'm an ice cream lover and this flavor is heavenly. There's nothing not to like. It's my favorite so far, keep up the good work Talenti."
11_talenti,MissSJojo,2020-02-28,5,Love love love!!,2.0,0.0,Love the coconut gelato and the chocolate shavings are perfect!! Not too big and hard for sensitive teeth.
11_talenti,wizzle,2019-09-20,5,I love Talenti Ice Cream,2.0,0.0,My boyfriend and i love Talenti! This has to be one of my top fave flavor
11_talenti,Mimi,2017-09-26,5,BEST ice cream I ever tasted!!!,2.0,1.0,"I am not even a big ice cream fan but came across this Talenti gelato in this flavor and also the Chocolate brownie flavor at my grocery store as I was stocking up on ""soft foods"" I could eat after dental surgery. This is THE BEST and most delicious ice cream I have ever tasted. GREAT find! I can no longer say that I am not a big ice cream fan! ;)"
11_talenti,marcolovestalenti,2018-04-06,5,I love this gelato!,1.0,0.0,"I'm not a frequent gelato consumer, but when I am, I go straight for Talenti's coconut almond chocolate flavor. It is the best. Period. If you haven't had the opportunity to try it, I urge you to do so as soon as humanly possible. You will not regret it. I wish there were a six-star rating for this thing, because it's THAT good. Mmmm mmmm"
